Symbol,Maximum Close,Minimum Close,Current Close,Max-Min %,Current-Max %,Current-Min %,Date
VEDL,332.3999938964844,208.35000610351562,257.20001220703125,37.3194915977045,-29.23793861600654,18.993003026840515,2023-12-15
GODREJCP,1096.949951171875,873.4000244140625,1042.1500244140625,20.379227559014286,-5.258352969729398,16.192486306842227,2023-12-15
DABUR,592.4500122070312,505.0,539.7000122070312,14.760741059191995,-9.773948268832886,6.429499985580911,2023-12-15
ATGL,3918.89990234375,530.5999755859375,1046.949951171875,86.46048664655595,-274.31587803764984,49.31945170903109,2023-12-15
SHREECEM,28758.900390625,21901.19921875,28758.900390625,23.845491582531142,0.0,23.845491582531142,2023-12-15
HAL,2791.75,1169.949951171875,2761.800048828125,58.09259599993284,-1.0844358984128208,57.638137066863216,2023-12-15
HINDALCO,557.25,384.95001220703125,557.25,30.919692739877746,0.0,30.919692739877746,2023-12-15
VBL,1105.0,567.875,1099.0,48.60859728506787,-0.5459508644222021,48.328025477707,2023-12-15
DLF,705.2999877929688,342.70001220703125,705.2999877929688,51.41074462805376,0.0,51.41074462805376,2023-12-15
BANKBARODA,224.6999969482422,154.0500030517578,224.6999969482422,31.44192027415026,0.0,31.44192027415026,2023-12-15
INDUSINDBK,1570.800048828125,1002.2999877929688,1570.800048828125,36.191752187637015,0.0,36.191752187637015,2023-12-15
EICHERMOT,4180.35009765625,2852.39990234375,4059.89990234375,31.76648281341381,-2.966826725037359,29.74211259008921,2023-12-15
DRREDDY,5953.35009765625,4200.9501953125,5589.4501953125,29.435525772852582,-6.510477589529801,24.84144149212462,2023-12-15
DIVISLAB,3910.550048828125,2750.85009765625,3697.050048828125,29.655673414009943,-5.774874485880285,25.593376845731296,2023-12-15
BPCL,474.70001220703125,315.8999938964844,449.0,33.45270996986815,-5.7238334536817925,29.64365392060482,2023-12-15
HAVELLS,1450.25,1099.949951171875,1332.4000244140625,24.15445949513015,-8.844939464614864,17.445967350864464,2023-12-15
ADANIPOWER,562.4000244140625,139.35000610351562,538.8499755859375,75.22226172577113,-4.370427743365308,74.1393685780558,2023-12-15
INDIGO,2981.14990234375,1825.199951171875,2914.39990234375,38.77530446433032,-2.2903514355157606,37.37304377123895,2023-12-15
CIPLA,1271.5,862.3499755859375,1207.0999755859375,32.17853121620625,-5.335102784904136,28.560186146359186,2023-12-15
AMBUJACEM,563.8499755859375,329.8999938964844,522.4000244140625,41.49152998478694,-7.9345232072617815,36.84916185321607,2023-12-15
SRF,2587.39990234375,2105.199951171875,2439.75,18.63646785852789,-6.051845572036069,13.712472541372067,2023-12-15
ABB,4846.60009765625,2679.949951171875,4835.10009765625,44.70453725967896,-0.2378440935602237,44.57302026754431,2023-12-15
BEL,169.0500030517578,88.94999694824219,169.0500030517578,47.38243398847589,0.0,47.38243398847589,2023-12-15
SBICARD,927.7000122070312,699.3499755859375,776.3499755859375,24.61464197654163,-19.49507842862554,9.918207306168265,2023-12-15
GAIL,145.85000610351562,91.55000305175781,145.85000610351562,37.230031388013046,0.0,37.230031388013046,2023-12-15
BAJAJHLDNG,8325.599609375,5581.14990234375,7969.7998046875,32.96398861099297,-4.464350591067966,29.971266040319446,2023-12-15
TATACONSUM,957.2999877929688,687.5499877929688,954.7000122070312,28.17820990700124,-0.27233429901472367,27.98261453841165,2023-12-15
ICICIPRULI,602.5999755859375,384.04998779296875,519.2000122070312,36.26783880640916,-16.06316668298738,26.030435523212464,2023-12-15
CHOLAFIN,1259.699951171875,665.9500122070312,1243.800048828125,47.13423529249878,-1.2783326675964084,46.458434952268135,2023-12-15
MARICO,588.25,468.1499938964844,535.2000122070312,20.416490625332024,-9.912179854817985,12.528030041339001,2023-12-15
APOLLOHOSP,5622.5498046875,4200.9501953125,5551.2001953125,25.283895363449115,-1.2853005992334499,24.323568822831636,2023-12-15
TATAPOWER,338.1499938964844,183.9499969482422,333.20001220703125,45.60106453689495,-1.4855886879072178,44.792920105313115,2023-12-15
BOSCHLTD,22083.55078125,16590.69921875,21708.150390625,24.873045176972607,-1.729306200067245,23.57387008929628,2023-12-15
BERGEPAINT,669.2999877929688,449.5833435058594,585.7999877929688,32.8278273262233,-14.254011905085642,23.253097836398478,2023-12-15
JINDALSTEL,747.8499755859375,509.8500061035156,724.4000244140625,31.824560707640572,-3.2371549394745958,29.617616107079453,2023-12-15
MCDOWELL-N,1099.550048828125,735.6500244140625,1083.25,33.09535794226909,-1.5047356407223633,32.088619947928684,2023-12-15
UPL,770.75,532.0499877929688,610.8499755859375,30.96983616049708,-26.176644152385165,12.900055814421943,2023-12-15
AWL,641.6500244140625,293.3999938964844,369.25,54.27413968161081,-73.77116436399797,20.54164010927979,2023-12-15
ICICIGI,1480.0,1059.5999755859375,1451.6500244140625,28.405407055004222,-1.952948376615814,27.007201614340225,2023-12-15
TORNTPHARM,2151.25,1459.8499755859375,2093.35009765625,32.13945494080476,-2.7658967512684907,30.262502329619394,2023-12-15
CANBK,449.25,271.1000061035156,449.1499938964844,39.65497916449291,-0.022265636173797523,39.641542961704666,2023-12-15
PNB,91.25,44.900001525878906,91.25,50.79451887574914,0.0,50.79451887574914,2023-12-15
TVSMOTOR,2048.75,969.9000244140625,2018.550048828125,52.658937185402685,-1.4961209997942666,51.9506576031077,2023-12-15
ZYDUSLIFE,661.5499877929688,407.8999938964844,645.9000244140625,38.341772893489015,-2.4229699314694004,36.847812590421135,2023-12-15
TIINDIA,3895.85009765625,2419.449951171875,3656.550048828125,37.896739080710006,-6.54442153485134,33.83243989926307,2023-12-15
TRENT,2989.75,1176.300048828125,2989.75,60.65557157527803,0.0,60.65557157527803,2023-12-15
IDBI,72.55000305175781,43.29999923706055,67.0,40.31702630505757,-8.283586644414646,35.373135467073816,2023-12-15
NAUKRI,5220.85009765625,3375.800048828125,5220.85009765625,35.340031112105805,0.0,35.340031112105805,2023-12-15
SHRIRAMFIN,2118.300048828125,1200.300048828125,2077.699951171875,43.336636871053805,-1.9540885888431831,42.22938455809629,2023-12-15
HEROMOTOCO,3896.550048828125,2249.5,3896.550048828125,42.269444205483005,0.0,42.269444205483005,2023-12-15
INDHOTEL,441.25,286.45001220703125,439.6499938964844,35.08215020803824,-0.3639272434272674,34.8458964667981,2023-12-15
PIIND,3972.449951171875,2903.699951171875,3400.699951171875,26.90405198647545,-16.812715270659968,14.614638372571939,2023-12-15
IRCTC,791.0499877929688,560.2000122070312,780.8499755859375,29.182729176193966,-1.306270413772802,28.25766411958123,2023-12-15
CGPOWER,473.25,251.64999389648438,459.6499938964844,46.82514656175713,-2.9587743465908583,45.25182263938912,2023-12-15
UNIONBANK,128.3000030517578,61.599998474121094,128.3000030517578,51.98753155970628,0.0,51.98753155970628,2023-12-15
MOTHERSON,102.3499984741211,62.900001525878906,98.25,38.54420863349305,-4.173026436764473,35.979642212845896,2023-12-15
CUMMINSIND,2001.199951171875,1373.050048828125,1926.5,31.38866268590073,-3.877495518913834,28.728261156079675,2023-12-15
SCHAEFFLER,3687.39990234375,2584.14990234375,3052.35009765625,29.919456235239437,-20.805274112400266,15.339007005520369,2023-12-15
LODHA,940.8499755859375,359.79998779296875,934.8499755859375,61.75798510608512,-0.6418142115518986,61.512542419712176,2023-12-15
ZOMATO,125.1500015258789,46.95000076293945,123.5999984741211,62.485017826203546,-1.254047791984679,62.014562020589615,2023-12-15
PGHH,18427.55078125,13311.2001953125,17478.94921875,27.764680432428264,-5.427108635812141,23.84439116607008,2023-12-15
YESBANK,22.450000762939453,14.75,21.950000762939453,34.29844321275322,-2.277904248842687,32.801824659140735,2023-12-15
POLYCAB,5691.9501953125,2513.89990234375,5670.0,55.834119834463316,-0.3871286651234568,55.66314105213844,2023-12-15
MAXHEALTH,722.9000244140625,419.1499938964844,688.2000122070312,42.01826258946095,-5.042140597433242,39.094741868387025,2023-12-15
IOB,48.400001525878906,21.100000381469727,44.54999923706055,56.404959263921086,-8.641980594279323,52.63748430344097,2023-12-15
PAGEIND,44589.05078125,36005.0,37852.30078125,19.25147683309655,-17.79746504428345,4.8802866486917855,2023-12-15
COLPAL,2391.14990234375,1442.6500244140625,2385.699951171875,39.66710230086327,-0.22844243967888503,39.5292763574304,2023-12-15
ASHOKLEY,188.89999389648438,134.60000610351562,174.3000030517578,28.74536238615481,-8.37635719397615,22.776819422345852,2023-12-15
ALKEM,4919.35009765625,3000.64990234375,4919.35009765625,39.00312352696011,0.0,39.00312352696011,2023-12-15
NHPC,65.05000305175781,38.400001525878906,65.05000305175781,40.96848620387383,0.0,40.96848620387383,2023-12-15
PAYTM,987.6500244140625,476.1000061035156,606.0999755859375,51.79466467527617,-62.951668734067766,21.44860166950947,2023-12-15
PFC,423.1000061035156,105.44000244140625,412.29998779296875,75.07917728188137,-2.6194563740734256,74.42638720272006,2023-12-15
JSWENERGY,458.29998779296875,208.25,434.75,54.56033045017791,-5.416903460142323,52.09890741805635,2023-12-15
MUTHOOTFIN,1488.0,915.7999877929688,1488.0,38.45430189563382,0.0,38.45430189563382,2023-12-15
AUBANK,790.4000244140625,558.4000244140625,758.2999877929688,29.352225814009262,-4.233158003143435,26.3615939070123,2023-12-15
INDUSTOWER,201.0500030517578,136.75,197.64999389648438,31.98209503891655,-1.7202171820223437,30.81203935092437,2023-12-15
BALKRISIND,2653.949951171875,1936.550048828125,2571.199951171875,27.03140283512037,-3.2183416914847505,24.683024050871495,2023-12-15
UBL,1773.300048828125,1369.550048828125,1718.0999755859375,22.768284491212633,-3.212855714252727,20.286940906273145,2023-12-15
ABCAPITAL,196.3000030517578,135.6999969482422,165.60000610351562,30.87111826867237,-18.538644816867816,18.055560418628914,2023-12-15
TATAELXSI,9053.599609375,5837.60009765625,9053.599609375,35.52177753021664,0.0,35.52177753021664,2023-12-15
DALBHARAT,2406.64990234375,1693.699951171875,2362.0,29.62416554553941,-1.8903430289479255,28.29382086486558,2023-12-15
HDFCAMC,3049.550048828125,1672.8499755859375,3024.699951171875,45.14436724103685,-0.8215723231199247,44.693688544616904,2023-12-15
INDIANB,453.8999938964844,257.1000061035156,453.8999938964844,43.35756563985559,0.0,43.35756563985559,2023-12-15
ASTRAL,2025.6500244140625,1301.300048828125,1960.5,35.7588905712112,-3.3231330994166033,33.62407300035068,2023-12-15
BHARATFORG,1201.0999755859375,750.2000122070312,1196.699951171875,37.540585508624446,-0.3676798356809284,37.31093483605529,2023-12-15
LTTS,5263.4501953125,3230.699951171875,5263.4501953125,38.62010978941043,0.0,38.62010978941043,2023-12-15
MRF,120558.796875,82012.0,120084.046875,31.97344190069083,-0.39534810189582065,31.704500194460156,2023-12-15
TATACOMM,1932.75,1176.949951171875,1813.3499755859375,39.104904867578576,-6.584499739245396,35.09526748737105,2023-12-15
NYKAA,178.0,115.94999694824219,176.85000610351562,34.85955227626844,-0.6502651155189947,34.43596666862812,2023-12-15
CONCOR,875.75,563.25,859.9000244140625,35.68369968598344,-1.843234694258522,34.49819932453199,2023-12-15
PERSISTENT,7224.85009765625,3810.699951171875,7224.85009765625,47.25565375525133,0.0,47.25565375525133,2023-12-15
PATANJALI,1602.949951171875,881.75,1568.4000244140625,44.99204423972342,-2.202877213721033,43.780286516546546,2023-12-15
IRFC,94.69999694824219,25.5,94.69999694824219,73.07286080068525,0.0,73.07286080068525,2023-12-15
LINDEINDIA,6654.10009765625,3228.35009765625,5745.2001953125,51.48329525741039,-15.820160681003248,43.80787461000478,2023-12-15
IDFCFIRSTB,99.19999694824219,52.75,90.0,46.824595138322,-10.222218831380209,41.388888888888886,2023-12-15
PETRONET,250.1999969482422,193.75,214.0500030517578,22.561949495115204,-16.888574342950708,9.48376676586602,2023-12-15
SOLARINDS,7390.5,3543.85009765625,6884.89990234375,52.04857455305798,-7.34360854664182,48.527209575699764,2023-12-15
SAIL,111.44999694824219,74.69999694824219,111.44999694824219,32.97442889753226,0.0,32.97442889753226,2023-12-15
MPHASIS,2658.89990234375,1669.0999755859375,2658.89990234375,37.22591910606827,0.0,37.22591910606827,2023-12-15
HINDPETRO,384.25,214.3000030517578,383.8999938964844,44.22901677247682,-0.09117116673099021,44.178169716370945,2023-12-15
APLAPOLLO,1795.300048828125,1038.300048828125,1615.8499755859375,42.16565361840929,-11.105614750968174,35.74279391552932,2023-12-15
FLUOROCHEM,3415.25,2602.949951171875,3252.25,23.784497440249616,-5.011914828195865,19.964641366073486,2023-12-15
NMDC,194.9499969482422,104.30000305175781,194.9499969482422,46.49909993102041,0.0,46.49909993102041,2023-12-15
HONAUT,43922.19921875,34487.25,35367.44921875,21.481049188270845,-24.188201832392007,2.488726889253194,2023-12-15
SUPREMEIND,4713.89990234375,2319.300048828125,4442.14990234375,50.79869965683893,-6.117533310990255,47.78879371890569,2023-12-15
GUJGASLTD,531.7999877929688,403.8500061035156,448.3999938964844,24.059794025280123,-18.599463655598917,9.935323015025144,2023-12-15
BANDHANBNK,268.3500061035156,187.4499969482422,253.8000030517578,30.147198552351206,-5.732861653587375,26.14263408420242,2023-12-15
ACC,2638.5,1613.949951171875,2212.35009765625,38.83077691218969,-19.26231760494013,27.048166884541303,2023-12-15
OBEROIRLTY,1489.3499755859375,802.25,1476.699951171875,46.13421874302041,-0.8566414865811929,45.67278211370205,2023-12-15
BANKINDIA,118.44999694824219,66.9000015258789,112.55000305175781,43.52047002997267,-5.242109050651179,40.55975147764862,2023-12-15
RECLTD,444.79998779296875,108.75,431.8500061035156,75.55080868153767,-2.99872212722604,74.81764537154312,2023-12-15
AUROPHARMA,1055.75,404.20001220703125,1026.4000244140625,61.71441987146282,-2.8595065167396525,60.61964121271573,2023-12-15
STARHEALTH,665.2999877929688,489.6000061035156,545.1500244140625,26.409136466740517,-22.039797853452487,10.189858905400047,2023-12-15
IGL,506.5,381.1499938964844,400.04998779296875,24.748273663083044,-26.6091777165909,4.724408067290175,2023-12-15
LUPIN,1296.6500244140625,640.0,1246.0999755859375,50.642040030099345,-4.05666076707493,48.63975503257184,2023-12-15
UCOBANK,46.5,22.549999237060547,40.75,51.50537798481602,-14.11042944785276,44.662578559360625,2023-12-15
JUBLFOOD,569.0499877929688,422.1000061035156,565.4500122070312,25.823738659478952,-0.6366567350288467,25.351490495861928,2023-12-15
POLICYBZR,861.2999877929688,401.5,789.3499755859375,53.38441824098704,-9.1150965265594,49.13536296723579,2023-12-15
GODREJPROP,2061.449951171875,1013.4500122070312,2052.10009765625,50.83800062034424,-0.45562365726231774,50.61400692078737,2023-12-15
M&MFIN,343.75,218.14999389648438,286.70001220703125,36.53818359375,-19.898843866030923,23.910015832523115,2023-12-15
IDEA,14.550000190734863,5.800000190734863,14.050000190734863,60.13745625633612,-3.558718812898808,58.71886041283033,2023-12-15
OFSS,4396.5498046875,2986.85009765625,4360.75,32.063772040709296,-0.8209552184257295,31.5060460320759,2023-12-15
FEDERALBNK,157.0500030517578,121.30000305175781,157.0500030517578,22.76345068787941,0.0,22.76345068787941,2023-12-15
MANYAVAR,1458.75,1097.800048828125,1330.949951171875,24.743784142030847,-9.60216788885259,17.517555948551344,2023-12-15
UNOMINDA,683.5999755859375,439.1000061035156,651.0,35.76652694770101,-5.007676741311444,32.549922257524486,2023-12-15
AIAENG,3801.60009765625,2414.35009765625,3600.10009765625,36.491213288195745,-5.597066596319953,32.93658420142126,2023-12-15
THERMAX,3161.89990234375,1869.199951171875,2821.699951171875,40.883645627543885,-12.05656012541614,33.75624681867464,2023-12-15
OIL,331.6000061035156,198.8000030517578,323.3500061035156,40.04825108787893,-2.5514148273616817,38.518633276872436,2023-12-15
VOLTAS,918.7999877929688,744.9500122070312,859.8499755859375,18.921416836708836,-6.855848564380112,13.3627919568886,2023-12-15
3MINDIA,32914.8515625,21505.69921875,31193.05078125,34.6626273616512,-5.519821685043281,31.05612089832208,2023-12-15
COROMANDEL,1253.4000244140625,852.5,1243.3499755859375,31.985002122644335,-0.8083040998483828,31.435234106289876,2023-12-15
SUNDARMFIN,3674.25,2224.25,3674.25,39.46383615703885,0.0,39.46383615703885,2023-12-15
KPITTECH,1624.0,650.4500122070312,1518.5999755859375,59.947659346857684,-6.940604906397084,57.16778462635881,2023-12-15
DEEPAKNTR,2342.800048828125,1757.4000244140625,2306.35009765625,24.987195330940907,-1.5804170931774855,23.801680143879256,2023-12-15
ESCORTS,3413.75,1831.8499755859375,3130.199951171875,46.33907065292018,-9.058528312926795,41.478180175035305,2023-12-15
BIOCON,276.75,198.6999969482422,251.6999969482422,28.202349792866414,-9.952325528597013,21.056813922369074,2023-12-15
TATACHEM,1103.75,891.7000122070312,1030.0,19.211776923485278,-7.160194174757281,13.427183280870752,2023-12-15
TORNTPOWER,1003.8499755859375,435.25,897.5,56.641927520499394,-11.849579452472145,51.5041782729805,2023-12-15
GMRINFRA,77.5,36.95000076293945,77.5,52.32257966072329,0.0,52.32257966072329,2023-12-15
BHEL,183.3000030517578,67.0999984741211,181.5500030517578,63.39334568632042,-0.9639217684293264,63.0404861766972,2023-12-15
SONACOMS,611.3499755859375,400.54998779296875,552.7999877929688,34.48106587244585,-10.591532034348837,27.54160697576204,2023-12-15
DELHIVERY,445.95001220703125,296.1499938964844,358.04998779296875,33.591212963349484,-24.549651560074327,17.288087140579968,2023-12-15
SYNGENE,843.5499877929688,550.9500122070312,702.0999755859375,34.68673816847353,-20.146705188101475,21.52826785854309,2023-12-15
CRISIL,4383.5498046875,2775.89990234375,4273.5,36.67461244821782,-2.575168004855505,35.04387732903358,2023-12-15
GICRE,319.54998779296875,128.5500030517578,318.29998779296875,59.77155125568546,-0.39271129372868063,59.61356959417468,2023-12-15
COFORGE,6439.85009765625,3598.050048828125,6439.85009765625,44.12835711598914,0.0,44.12835711598914,2023-12-15
PHOENIXLTD,2389.89990234375,1225.949951171875,2296.85009765625,48.70287454426026,-4.051191881544634,46.62472956233156,2023-12-15
JKCEMENT,3921.85009765625,2586.14990234375,3921.85009765625,34.05791047727021,0.0,34.05791047727021,2023-12-15
POONAWALLA,446.54998779296875,246.10000610351562,439.6499938964844,44.88858743007883,-1.5694288621118415,44.02365301488895,2023-12-15
GLAXO,1773.9000244140625,1230.5999755859375,1773.9000244140625,30.627433415114957,0.0,30.627433415114957,2023-12-15
MFSL,1056.8499755859375,608.9500122070312,973.9000244140625,42.38065702093451,-8.51729634381938,37.47304682804582,2023-12-15
METROBRAND,1381.3499755859375,747.8499755859375,1309.5,45.860933955660556,-5.486825168838297,42.89041805376575,2023-12-15
MSUMI,66.94999694824219,46.25,60.849998474121094,30.918592818226674,-10.02464852437977,23.993424552558253,2023-12-15
SUMICHEM,493.6000061035156,372.20001220703125,407.70001220703125,24.594812073609436,-21.069411656741405,8.707382618858741,2023-12-15
RELAXO,957.0499877929688,752.9500122070312,911.1500244140625,21.3259472534562,-5.037585704771654,17.362674418931796,2023-12-15
NAVINFLUOR,4850.2001953125,3424.14990234375,3870.75,29.401885191191973,-25.30388672253439,11.537818191726409,2023-12-15
SKFINDIA,5397.9501953125,4061.300048828125,4590.89990234375,24.762180052070548,-17.579348496723572,11.535861482086622,2023-12-15
CENTRALBK,52.5,22.649999618530273,48.79999923706055,56.857143583751856,-7.581968895051813,53.586065629835055,2023-12-15
GLAND,1829.550048828125,893.5499877929688,1811.9000244140625,51.160123311996244,-0.9741169035951758,50.684365817483354,2023-12-15
KANSAINER,340.25,249.96665954589844,332.8999938964844,26.53441306512904,-2.2078721052188177,24.912386864258746,2023-12-15
GRINDWELL,2439.5,1756.4000244140625,2195.5,28.00163867948094,-11.113641539512638,19.999998887995332,2023-12-15
TIMKEN,3534.75,2724.85009765625,3164.550048828125,22.912508730285026,-11.698344012886286,13.894548810650086,2023-12-15
IPCALAB,1149.699951171875,675.0,1114.3499755859375,41.289029427897184,-3.172250761467473,39.42657021685871,2023-12-15
SUNDRMFAST,1316.8499755859375,923.5999755859375,1251.699951171875,29.862931031685815,-5.204923460535993,26.21235027442172,2023-12-15
ATUL,8344.7998046875,6136.4501953125,6987.25,26.463781769030696,-19.4289570959605,12.176461478943791,2023-12-15
ZEEL,289.04998779296875,173.3000030517578,277.6000061035156,40.04497133005124,-4.124633082746938,37.57204638276012,2023-12-15
L&TFH,161.25,79.6500015258789,161.25,50.60465021650921,0.0,50.60465021650921,2023-12-15
ABFRL,308.54998779296875,189.85000610351562,232.60000610351562,38.47025972631008,-32.652613799009345,18.379191263208593,2023-12-15
APOLLOTYRE,462.45001220703125,306.04998779296875,450.54998779296875,33.81987680520263,-2.6412217814842456,32.07191297636854,2023-12-15
KPRMILL,887.9500122070312,489.70001220703125,838.7000122070312,44.850497722291315,-5.872183055106806,41.61201799456396,2023-12-15
ZFCVINDIA,16563.80078125,8766.2001953125,15709.849609375,47.076155339686764,-5.435769234642429,44.199337273851505,2023-12-15
FORTIS,396.1000061035156,250.60000610351562,394.20001220703125,36.73314762887821,-0.48198727489803084,36.42820945122088,2023-12-15
AARTIIND,640.0,442.54998779296875,591.2000122070312,30.85156440734863,-8.254395599687433,25.14377898253612,2023-12-15
HATSUN,1226.5,800.9000244140625,1071.3499755859375,34.70036490712903,-14.481731268926254,25.24384723338999,2023-12-15
CARBORUNIV,1286.6500244140625,850.0999755859375,1188.5999755859375,33.929199125218915,-8.249205017843773,28.4788833041269,2023-12-15
CROMPTON,353.20001220703125,252.5500030517578,288.8500061035156,28.496604098721424,-22.278000603695475,12.56707712817182,2023-12-15
VINATIORGA,2061.14990234375,1693.1500244140625,1713.0,17.854105492823784,-20.323987293855808,1.1587843307610917,2023-12-15
IIFL,672.2999877929688,420.1000061035156,648.6500244140625,37.51301298061555,-3.646028287791972,35.23471975769989,2023-12-15
BATAINDIA,1765.4000244140625,1387.0,1646.6500244140625,21.43423695372689,-7.211611346634239,15.768379471312086,2023-12-15
BDL,1391.75,800.0999755859375,1391.75,42.51122862684121,0.0,42.51122862684121,2023-12-15
LICHSGFIN,540.4500122070312,318.6499938964844,540.4500122070312,41.03987663998451,0.0,41.03987663998451,2023-12-15
RAJESHEXPO,946.8499755859375,343.1499938964844,366.1000061035156,63.7587788198301,-158.6315104617107,6.268782251957155,2023-12-15
RAMCOCEM,1048.75,651.7999877929688,1035.050048828125,37.84982237969309,-1.3236027752847286,37.027200903866316,2023-12-15
ENDURANCE,1736.550048828125,1191.1500244140625,1736.550048828125,31.407100807841065,0.0,31.407100807841065,2023-12-15
DEVYANI,224.6999969482422,137.9499969482422,184.89999389648438,38.60703212202631,-21.525151090075052,25.392103027611228,2023-12-15
PSB,50.150001525878906,23.700000762939453,46.54999923706055,52.74177459255003,-7.73362480734959,49.08700074892629,2023-12-15
DIXON,6372.64990234375,2644.199951171875,6316.89990234375,58.507057633914826,-0.8825531647147861,58.14086035792967,2023-12-15
KAJARIACER,1489.9000244140625,1022.2999877929688,1372.800048828125,31.384658632043998,-8.530009573200303,25.531763444673288,2023-12-15
WHIRLPOOL,1715.949951171875,1253.8499755859375,1347.050048828125,26.92968843702902,-27.38576066009402,6.918827798808776,2023-12-15
MAHABANK,49.5,23.100000381469727,47.349998474121094,53.33333256268742,-4.540658067927877,51.214358762662016,2023-12-15
SUNTV,695.7000122070312,397.95001220703125,695.7000122070312,42.798619343906736,0.0,42.798619343906736,2023-12-15
PEL,1127.199951171875,634.6500244140625,969.2999877929688,43.69676615455324,-16.290102689306117,34.5249115437298,2023-12-15
PRESTIGE,1186.449951171875,394.3500061035156,1113.9000244140625,66.76218784332116,-6.513145270463161,64.597360852833,2023-12-15
NIACL,255.1999969482422,95.0,224.25,62.774294225690284,-13.801559397209449,57.63656633221851,2023-12-15
RADICO,1720.8499755859375,977.8499755859375,1611.4000244140625,43.176337887735606,-6.792227225618492,39.31674563915292,2023-12-15
PFIZER,4488.14990234375,3442.5,4199.64990234375,23.2980164454334,-6.86962024713044,18.028881453218233,2023-12-15
NH,1260.300048828125,712.1500244140625,1192.9000244140625,43.49361288399166,-5.650098334700642,40.30094644655057,2023-12-15
EMAMILTD,567.6500244140625,343.0,498.45001220703125,39.57544521308704,-13.883039524992332,31.18668038921927,2023-12-15
LAURUSLABS,411.79998779296875,289.75,385.70001220703125,29.638171785067907,-6.766910749260719,24.876849668215307,2023-12-15
FIVESTAR,846.9500122070312,499.70001220703125,725.2999877929688,41.000058444431204,-16.772373702119317,31.104367762699216,2023-12-15
AJANTPHARM,1976.1500244140625,1159.949951171875,1897.5,41.30253589851785,-4.144928822875494,38.86956779067852,2023-12-15
INDIAMART,3267.949951171875,2054.375,2791.10009765625,37.135665151074036,-17.08465611520155,26.39550972302623,2023-12-15
360ONE,707.5,401.3500061035156,669.9500122070312,43.27208394296599,-5.604893963546174,40.092544400239746,2023-12-15
KEI,3075.89990234375,1409.0,3075.89990234375,54.19226747507676,0.0,54.19226747507676,2023-12-15
JBCHEPHARM,1516.3499755859375,956.375,1419.8499755859375,36.92913803553535,-6.796492704109587,32.642531503701484,2023-12-15
LALPATHLAB,2743.050048828125,1779.8499755859375,2528.0,35.11419974468501,-8.506726615036591,29.594542104986648,2023-12-15
JSL,559.2999877929688,207.5500030517578,543.9000244140625,62.891112536804705,-2.8313959712534413,61.840412992194814,2023-12-15
IRB,41.04999923706055,22.649999618530273,40.79999923706055,44.82338601828397,-0.6127451094972407,44.48529401452483,2023-12-15
EXIDEIND,296.1499938964844,172.5500030517578,295.54998779296875,41.735604724654976,-0.20301340832263076,41.617320189967934,2023-12-15
GSPL,304.29998779296875,254.0500030517578,288.95001220703125,16.51330488235137,-5.312329101041643,12.078216882118612,2023-12-15
BLUEDART,7863.0498046875,5702.2998046875,7367.10009765625,27.479795418717618,-6.731952877754846,22.597769419454274,2023-12-15
NATIONALUM,110.69999694824219,71.8499984741211,110.69999694824219,35.09485053760699,0.0,35.09485053760699,2023-12-15
RVNL,189.5,57.45000076293945,183.14999389648438,69.68337690610055,-3.4671069151684617,68.6322671703664,2023-12-15
CREDITACC,1763.5,854.4500122070312,1698.6500244140625,51.54805714731889,-3.817736123031408,49.698289822721556,2023-12-15
TRIDENT,42.650001525878906,25.25,37.0,40.79718851902277,-15.270274394267314,31.756756756756754,2023-12-15
POWERINDIA,5093.64990234375,2953.550048828125,5077.4501953125,42.01505589402399,-0.3190520124885826,41.830053762913494,2023-12-15
MEDANTA,1003.5,430.3999938964844,925.0499877929688,57.11011520712662,-8.480624100563611,53.472785300678225,2023-12-15
GILLETTE,6456.7998046875,4186.2001953125,6161.25,35.16602152859986,-4.79691304017042,32.05599196084398,2023-12-15
RATNAMANI,3822.89990234375,1907.300048828125,3487.949951171875,50.1085537798467,-9.603060705023566,45.317447912711195,2023-12-15
ELGIEQUIP,583.2000122070312,361.3999938964844,524.5,38.03155241221251,-11.191613385515968,31.096283337181248,2023-12-15
ISEC,732.7000122070312,422.29998779296875,732.7000122070312,42.36386232328274,0.0,42.36386232328274,2023-12-15
CGCL,817.0999755859375,571.2000122070312,761.9500122070312,30.094232129008798,-7.238002821098627,25.034450678395796,2023-12-15
GODREJIND,719.0999755859375,397.29998779296875,681.0499877929688,44.750382244243504,-5.586959617498078,41.663608411407345,2023-12-15
CLEAN,1535.449951171875,1238.800048828125,1479.9000244140625,19.32006328941839,-3.7536269911074847,16.29163940864156,2023-12-15
MAZDOCK,2272.25,624.1500244140625,2082.85009765625,72.53163056820057,-9.093304532902984,70.03384808554422,2023-12-15
AEGISCHEM,407.8500061035156,283.25,369.79998779296875,30.550448507751433,-10.289350883334548,23.404540467811877,2023-12-15
FACT,813.0999755859375,197.0500030517578,801.0499877929688,75.76558738551685,-1.5042741372693296,75.40103538423804,2023-12-15
BLUESTARCO,1518.4000244140625,591.875,968.5499877929688,61.01982412517416,-56.77043452078658,38.89060890406871,2023-12-15
SANOFI,8218.75,5300.25,8045.9501953125,35.51026615969582,-2.14766187327597,34.12524473383045,2023-12-15
